City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
265,San Patricio,US,2021-04-25 00:05:12,28.017,-97.5169,93.2,16,1,10.36
266,Mutoko,ZW,2021-04-25 00:05:35,-17.397,32.2268,58.41,85,80,3.85
267,Sri Aman,MY,2021-04-25 00:05:35,1.2376,111.4621,75.2,100,93,3.44
268,Grindavik,IS,2021-04-25 00:05:35,63.8424,-22.4338,44.6,93,90,20.71
269,Le Port,RE,2021-04-25 00:03:52,-20.9373,55.2919,75.2,88,75,17.27
270,Abu Samrah,SY,2021-04-25 00:05:36,35.3029,37.1841,72.12,35,60,4.07
271,Adrar,MR,2021-04-25 00:01:55,20.5022,-10.0711,79.99,11,22,9.64
272,Kavaratti,IN,2021-04-25 00:05:36,10.5669,72.642,84.22,71,29,12.26
273,Mnogovershinnyy,RU,2021-04-25 00:05:37,53.9353,139.9242,27.09,60,69,9.84
274,Marion,US,2021-04-25 00:05:37,39.7684,-86.1555,53.6,82,90,4.61
275,Ponta Do Sol,PT,2021-04-25 00:01:28,32.6667,-17.1,57.0,84,46,1.99
276,San Cristobal,VE,2021-04-25 00:02:55,7.7669,-72.225,80.6,83,75,9.22
277,Vila Velha,BR,2021-04-25 00:04:46,-20.3297,-40.2925,75.2,83,75,1.14
278,Ancud,CL,2021-04-25 00:05:38,-41.8697,-73.8203,55.99,93,90,5.75
279,Mecca,SA,2021-04-25 00:05:38,21.4267,39.8261,83.43,39,98,0.98
280,Dandong,CN,2021-04-25 00:05:39,40.1292,124.3947,55.27,25,3,16.73
281,Sibolga,ID,2021-04-25 00:05:39,1.7427,98.7792,75.45,86,100,2.59
282,Mount Gambier,AU,2021-04-25 00:05:39,-37.8333,140.7667,55.4,94,90,5.75
283,Coldingham,GB,2021-04-25 00:05:40,55.8868,-2.157,36.0,89,55,3.76
284,Filingue,NE,2021-04-25 00:05:40,14.3521,3.3168,88.52,8,14,5.93
285,Areia Branca,BR,2021-04-25 00:05:41,-4.9561,-37.1369,80.96,78,77,16.26
286,Nenjiang,CN,2021-04-25 00:05:41,49.1833,125.2167,45.46,39,3,10.49
287,Kruisfontein,ZA,2021-04-25 00:05:41,-34.0033,24.7314,59.0,93,63,1.99
288,Okahandja,NA,2021-04-25 00:05:42,-21.9833,16.9167,60.01,44,17,9.22
289,Ambulu,ID,2021-04-25 00:05:08,-8.345,113.6058,77.23,78,4,2.21
290,Valparaiso,CL,2021-04-25 00:05:14,-33.0393,-71.6273,57.99,82,0,4.61
291,Biltine,TD,2021-04-25 00:05:42,14.5333,20.9167,86.74,13,68,9.42
292,Yugorsk,RU,2021-04-25 00:03:44,61.3133,63.3319,39.22,92,100,4.12
293,Menongue,AO,2021-04-25 00:05:43,-14.6585,17.691,59.68,54,91,2.53
294,Fukue,JP,2021-04-25 00:05:43,32.6881,128.8419,62.6,82,20,14.97
295,Umuarama,BR,2021-04-25 00:05:43,-23.7664,-53.325,68.85,58,79,9.73
296,Faya,SA,2021-04-25 00:05:44,18.3851,42.4509,60.8,58,20,7.11
297,Ovsyanka,RU,2021-04-25 00:05:44,55.9575,92.5519,32.0,86,75,4.47
298,Kununurra,AU,2021-04-25 00:03:05,-15.7667,128.7333,77.0,41,39,8.05
299,Acarau,BR,2021-04-25 00:01:22,-2.8856,-40.12,78.44,86,98,11.27
300,Mayo,US,2021-04-25 00:03:27,38.8876,-76.5119,57.0,71,90,4.61
301,Touros,BR,2021-04-25 00:03:44,-5.1989,-35.4608,77.0,88,0,4.61
302,Lampang,TH,2021-04-25 00:05:45,18.3333,99.5,87.01,83,0,1.48
303,Porto Novo,BJ,2021-04-25 00:05:46,6.4965,2.6036,84.2,84,40,12.66
304,Licheng,CN,2021-04-25 00:05:46,23.2955,113.8284,81.0,78,75,4.47
305,Aljezur,PT,2021-04-25 00:04:06,37.3191,-8.8033,58.35,93,12,8.21
306,Whitehorse,CA,2021-04-25 00:05:47,60.7161,-135.0538,50.0,25,40,3.44
307,Novokizhinginsk,RU,2021-04-25 00:05:47,51.6115,109.5917,41.49,91,100,3.91
308,Luwuk,ID,2021-04-25 00:05:47,-0.9516,122.7875,82.6,70,93,4.36
309,Rawson,AR,2021-04-25 00:05:48,-43.3002,-65.1023,58.08,56,6,8.84
310,Moron De La Frontera,ES,2021-04-25 00:05:48,37.1208,-5.454,55.4,100,63,3.44
311,Clonakilty,IE,2021-04-25 00:05:49,51.6231,-8.8706,48.2,61,40,10.36
312,Baherden,TM,2021-04-25 00:05:49,38.4362,57.4316,69.66,54,90,4.14
313,Knysna,ZA,2021-04-25 00:05:49,-34.0363,23.0471,57.2,94,90,5.75
314,Masindi,UG,2021-04-25 00:05:50,1.6744,31.715,62.74,96,67,2.24
315,Pangody,RU,2021-04-25 00:05:50,65.85,74.4859,28.74,95,95,4.68
316,Akdepe,TM,2021-04-25 00:05:50,42.0551,59.3788,57.2,38,0,4.61
317,Rocha,UY,2021-04-25 00:01:26,-34.4833,-54.3333,63.99,88,99,14.27
318,Korhogo,CI,2021-04-25 00:05:51,9.45,-5.6333,79.48,64,97,7.7
319,Katangli,RU,2021-04-25 00:05:51,51.7102,143.2326,33.75,68,4,8.12
320,Canutama,BR,2021-04-25 00:05:52,-6.5339,-64.3831,74.89,96,34,1.43
321,Constantine,DZ,2021-04-25 00:05:52,36.365,6.6147,57.2,54,0,8.05
322,Harper,LR,2021-04-25 00:05:53,4.375,-7.7169,81.14,82,95,7.74
323,Coos Bay,US,2021-04-25 00:05:36,43.3665,-124.2179,51.8,87,90,14.97
324,Nishihara,JP,2021-04-25 00:05:29,26.1842,127.7558,73.4,78,75,13.8
325,Taoudenni,ML,2021-04-25 00:02:12,22.6783,-3.9836,88.74,9,3,10.36
326,Rio Gallegos,AR,2021-04-25 00:05:53,-51.6226,-69.2181,48.2,66,0,6.91
327,Amstetten,AT,2021-04-25 00:05:54,48.1229,14.8721,45.0,73,60,1.05
328,Oranjemund,NA,2021-04-25 00:05:54,-28.55,16.4333,61.99,75,72,5.86
329,Potsdam,DE,2021-04-25 00:04:14,52.3989,13.0657,43.0,69,77,3.4
330,Sao Filipe,CV,2021-04-25 00:02:10,14.8961,-24.4956,72.46,72,21,9.98
331,Hami,CN,2021-04-25 00:03:49,42.8,93.45,41.34,36,96,23.47
332,Kamenka,RU,2021-04-25 00:05:55,51.3223,42.7678,36.0,78,2,15.37
333,Callaguip,PH,2021-04-25 00:05:55,18.0714,120.4867,73.4,78,20,3.44
334,Minuri,PH,2021-04-25 00:05:56,16.535,121.8574,77.74,76,51,2.06
335,Coruripe,BR,2021-04-25 00:05:56,-10.1256,-36.1756,77.79,80,33,6.67
336,Hobyo,SO,2021-04-25 00:05:56,5.3505,48.5268,83.37,67,31,7.99
337,Tonantins,BR,2021-04-25 00:05:57,-2.8731,-67.8022,75.11,96,95,2.35
338,Ostrovnoy,RU,2021-04-25 00:02:15,68.0531,39.5131,34.72,99,100,5.99
339,Moche,PE,2021-04-25 00:05:57,-8.1711,-79.0092,62.6,94,40,11.5
340,Lipin Bor,RU,2021-04-25 00:05:57,60.2622,37.9763,40.71,92,100,8.19
341,Matara,LK,2021-04-25 00:05:58,5.9485,80.5353,76.48,89,50,3.62
342,Tripoli,LY,2021-04-25 00:05:16,32.8752,13.1875,60.26,81,18,6.87
343,Smithers,CA,2021-04-25 00:05:58,54.7804,-127.1743,53.6,24,40,3.36
344,Praia Da Vitoria,PT,2021-04-25 00:05:17,38.7333,-27.0667,59.0,88,75,26.89
345,Dingle,PH,2021-04-25 00:01:13,10.9995,122.6711,82.44,70,97,1.32
346,Middelburg,ZA,2021-04-25 00:05:59,-25.7751,29.4648,51.19,30,0,6.42
347,Estelle,US,2021-04-25 00:06:00,29.8458,-90.1067,82.0,78,1,8.05
348,Tolaga Bay,NZ,2021-04-25 00:06:00,-38.3667,178.3,66.13,45,3,3.67
349,Longyearbyen,SJ,2021-04-25 00:03:52,78.2186,15.6401,24.8,74,75,3.44
350,Banjar,ID,2021-04-25 00:06:00,-8.19,114.9675,78.8,83,20,1.14
351,Ortakoy,TR,2021-04-25 00:06:01,38.7373,34.0387,48.2,71,0,1.14
352,Kupang,ID,2021-04-25 00:06:01,-10.1667,123.5833,80.24,75,8,8.21
353,Luderitz,NA,2021-04-25 00:02:53,-26.6481,15.1594,64.18,73,68,4.54
354,Provideniya,RU,2021-04-25 00:03:30,64.3833,-173.3,39.63,72,96,1.25
355,Namibe,AO,2021-04-25 00:03:20,-15.1961,12.1522,77.86,78,31,0.83
356,Princeton,US,2021-04-25 00:06:02,25.5384,-80.4089,82.4,74,40,5.75
357,Saint-Pierre,RE,2021-04-25 00:03:39,-21.3393,55.4781,77.0,78,90,23.02
358,Marolambo,MG,2021-04-25 00:06:03,-20.05,48.1167,65.7,98,76,2.66
359,Vardo,NO,2021-04-25 00:06:03,70.3705,31.1107,35.13,76,100,20.67
360,Takoradi,GH,2021-04-25 00:06:03,4.8845,-1.7554,80.76,85,78,7.96
361,Berdigestyakh,RU,2021-04-25 00:06:04,62.0989,126.6992,33.91,97,100,5.59
362,Villa Maria,AR,2021-04-25 00:06:04,-32.4075,-63.2402,57.99,74,2,1.01
363,Campobasso,IT,2021-04-25 00:06:04,41.6333,14.5833,42.01,82,19,3.47
364,Half Moon Bay,US,2021-04-25 00:06:05,37.4636,-122.4286,61.0,82,90,9.22
365,Kloulklubed,PW,2021-04-25 00:06:05,7.0419,134.2556,86.0,74,75,12.66
366,The Valley,AI,2021-04-25 00:06:06,18.217,-63.0578,79.0,69,20,10.36
367,Les Cayes,HT,2021-04-25 00:06:06,18.2,-73.75,76.48,81,4,4.12
368,Nelson Bay,AU,2021-04-25 00:06:06,-32.7167,152.15,64.99,63,3,11.5
369,Agirish,RU,2021-04-25 00:06:07,61.9247,63.0231,39.83,94,100,4.34
370,San Quintin,MX,2021-04-25 00:04:13,30.4833,-115.95,62.01,72,42,18.84
371,Iranshahr,IR,2021-04-25 00:06:07,27.2025,60.6848,78.33,20,53,2.21
372,Traverse City,US,2021-04-25 00:06:08,44.7631,-85.6206,51.8,71,90,16.11
373,Port Alberni,CA,2021-04-25 00:06:08,49.2413,-124.8028,51.8,94,100,13.8
374,Two Rivers,US,2021-04-25 00:06:08,44.1539,-87.5693,51.8,87,90,14.97
375,Burgeo,CA,2021-04-25 00:06:09,47.6167,-57.6152,34.95,88,30,14.63
376,Kousseri,CM,2021-04-25 00:06:09,12.0769,15.0306,91.4,29,88,10.36
377,Lubumbashi,CD,2021-04-25 00:06:09,-11.6609,27.4794,65.48,73,100,3.76
378,Vestmanna,FO,2021-04-25 00:06:10,62.1564,-7.1664,42.8,81,20,6.51
379,Leh,IN,2021-04-25 00:03:10,34.1667,77.5833,23.92,31,1,3.94
380,Mazyr,BY,2021-04-25 00:06:10,52.0495,29.2456,33.75,77,64,7.78
381,Brae,GB,2021-04-25 00:06:11,60.3964,-1.353,39.2,81,78,6.91
382,Zhangjiakou,CN,2021-04-25 00:06:11,40.81,114.8794,53.91,64,100,8.81
383,Molokovo,RU,2021-04-25 00:06:11,58.1661,36.7628,34.05,97,100,15.1
384,Ahipara,NZ,2021-04-25 00:06:12,-35.1667,173.1667,65.03,55,14,9.13
385,Mayahi,NE,2021-04-25 00:06:12,13.9553,7.6712,81.46,35,17,8.41
386,Naryan-Mar,RU,2021-04-25 00:06:13,67.6713,53.087,36.99,84,99,9.19
387,Nikolayevka,RU,2021-04-25 00:06:13,53.1257,47.2041,39.47,79,45,15.14
388,Hambantota,LK,2021-04-25 00:06:13,6.1241,81.1185,77.54,87,79,5.93
389,Arcoverde,BR,2021-04-25 00:06:14,-8.4189,-37.0539,68.11,89,33,4.83
390,Lerwick,GB,2021-04-25 00:06:14,60.1545,-1.1494,39.2,81,70,6.91
391,Nome,US,2021-04-25 00:04:21,64.5011,-165.4064,39.2,70,1,4.61
392,Hovd,MN,2021-04-25 00:03:03,48.0056,91.6419,25.54,28,44,9.35
393,Torbay,CA,2021-04-25 00:02:56,47.6666,-52.7314,39.99,81,40,17.27
394,Ayabaca,PE,2021-04-25 00:06:15,-4.6398,-79.7149,50.16,96,71,1.1
395,Zaysan,KZ,2021-04-25 00:06:15,47.4667,84.8667,32.16,52,15,7.27
396,Miri,MY,2021-04-25 00:06:16,4.4148,114.0089,78.8,94,20,5.75
397,Kargasok,RU,2021-04-25 00:06:16,59.0556,80.8572,36.32,97,100,6.42
398,Sturlic,BA,2021-04-25 00:06:16,45.0639,15.7781,37.99,90,7,2.37
399,At-Bashi,KG,2021-04-25 00:06:17,41.1702,75.8106,38.39,49,65,1.12
400,Irbil,IQ,2021-04-25 00:03:10,36.1926,44.0106,68.9,19,56,3.36
401,Kuryk,KZ,2021-04-25 00:06:17,43.2,51.65,60.58,39,4,7.61
402,Kurchum,KZ,2021-04-25 00:06:18,48.5722,83.6542,34.7,54,1,4.7
403,Bosaso,SO,2021-04-25 00:06:18,11.2842,49.1816,84.96,64,53,3.38
404,Lensk,RU,2021-04-25 00:06:19,60.7253,114.9278,35.82,81,100,1.92
405,Caravelas,BR,2021-04-25 00:06:19,-17.7125,-39.2481,74.37,86,17,4.72
406,Jawar,IN,2021-04-25 00:06:19,23.0,76.5,81.37,18,98,5.19
407,Mikun,RU,2021-04-25 00:06:20,62.3547,50.0771,42.8,91,100,8.21
408,Zabol,AF,2021-04-25 00:06:20,32.25,67.25,60.35,11,1,7.63
409,Mayumba,GA,2021-04-25 00:06:21,-3.432,10.6554,78.49,88,98,2.98
410,Puerto Escondido,MX,2021-04-25 00:06:21,15.85,-97.0667,84.2,79,75,5.03
411,Noumea,NC,2021-04-25 00:06:21,-22.2763,166.4572,82.4,69,0,4.61
412,Rawah,IQ,2021-04-25 00:06:22,34.4816,41.9093,79.18,14,38,8.19
413,Chulman,RU,2021-04-25 00:06:22,56.8479,124.9104,31.71,90,98,6.44
414,Shimoda,JP,2021-04-25 00:06:22,34.6667,138.95,64.4,72,40,14.97
415,Ballitoville,ZA,2021-04-25 00:06:23,-29.539,31.2144,66.2,88,90,8.05
416,Emerald,AU,2021-04-25 00:02:21,-23.5333,148.1667,73.99,31,63,16.11
417,Mishkino,RU,2021-04-25 00:06:23,55.3389,63.9175,39.38,58,91,8.63
418,Krasnoshchekovo,RU,2021-04-25 00:06:24,51.6708,82.7289,34.21,63,18,4.05
419,Anzio,IT,2021-04-25 00:06:24,41.4853,12.6179,53.01,86,41,1.99
420,Shirokiy,RU,2021-04-25 00:06:24,49.758,129.523,39.78,41,2,12.21
421,Opuwo,NA,2021-04-25 00:06:25,-18.0607,13.84,68.86,48,52,3.53
422,Adre,TD,2021-04-25 00:06:25,13.4667,22.2,82.45,15,87,11.14
423,Pitimbu,BR,2021-04-25 00:04:28,-7.4706,-34.8086,77.0,94,75,3.44
424,Concordia,AR,2021-04-25 00:06:27,-31.393,-58.0209,62.01,100,43,1.99
425,Chicama,PE,2021-04-25 00:06:22,-7.8447,-79.1469,62.6,94,13,11.5
426,Lima,PE,2021-04-25 00:06:28,-12.0432,-77.0282,70.0,88,75,12.66
427,Xuddur,SO,2021-04-25 00:06:28,4.1213,43.8894,74.79,78,94,8.99
428,Souillac,MU,2021-04-25 00:03:51,-20.5167,57.5167,78.8,78,75,14.97
429,Harbour Breton,CA,2021-04-25 00:06:28,47.4833,-55.7983,36.32,90,37,15.55
430,Balykshi,KZ,2021-04-25 00:06:29,47.0667,51.8667,51.8,100,13,11.18
431,Houlton,US,2021-04-25 00:06:29,46.1262,-67.8403,53.6,32,1,3.44
432,Ternate,ID,2021-04-25 00:06:30,0.8,127.4,83.41,74,77,6.2
433,Banepa,NP,2021-04-25 00:06:30,27.6298,85.5214,57.2,67,20,3.44
434,Meaux,FR,2021-04-25 00:06:30,48.9167,3.0,48.99,64,95,4.0
435,Ixtapa,MX,2021-04-25 00:02:38,20.7,-105.2,80.6,69,75,11.5
436,Cabedelo,BR,2021-04-25 00:06:31,-6.9811,-34.8339,77.0,94,75,3.44
437,Praia,CV,2021-04-25 00:06:31,14.9215,-23.5087,69.8,78,40,14.97
438,Troitskoye,RU,2021-04-25 00:06:32,52.9821,84.6757,32.7,91,100,4.85
439,Manta,EC,2021-04-25 00:06:32,-0.95,-80.7333,77.0,83,40,6.91
440,Cockburn Town,TC,2021-04-25 00:06:32,21.4612,-71.1419,78.8,73,40,11.5
441,Padang,ID,2021-04-25 00:06:33,-0.9492,100.3543,73.4,94,40,1.14
442,Dumka,IN,2021-04-25 00:06:33,24.2667,87.25,81.03,19,98,0.74
443,Burnie,AU,2021-04-25 00:06:34,-41.0667,145.9167,57.99,65,25,8.01
444,Sorland,NO,2021-04-25 00:02:38,67.667,12.6934,36.55,59,86,20.62
445,Aklavik,CA,2021-04-25 00:06:34,68.2191,-135.0107,42.8,45,20,8.05
446,Terenos,BR,2021-04-25 00:06:35,-20.4422,-54.8603,73.4,60,0,3.44
447,Liverpool,GB,2021-04-25 00:02:02,53.4106,-2.9779,48.2,76,20,14.97
448,Angoche,MZ,2021-04-25 00:06:35,-16.2325,39.9086,75.92,79,95,3.27
449,Maryborough,AU,2021-04-25 00:06:36,-25.5333,152.7,75.0,66,1,4.0
450,Eyrarbakki,IS,2021-04-25 00:06:36,63.863,-21.1481,46.4,76,75,13.8
451,Kinshasa,CD,2021-04-25 00:04:07,-4.3246,15.3215,77.0,83,99,2.3
452,Sambava,MG,2021-04-25 00:06:36,-14.2667,50.1667,74.5,90,45,10.65
453,Vila Do Maio,CV,2021-04-25 00:06:37,15.1333,-23.2167,69.8,78,40,14.97
454,Pitea,SE,2021-04-25 00:06:37,65.3172,21.4794,30.2,86,90,16.11
455,Yola,NG,2021-04-25 00:06:38,9.2,12.4833,81.19,60,100,5.95
456,Paso De Los Toros,UY,2021-04-25 00:06:38,-32.8167,-56.5167,59.77,94,56,7.74
457,Katobu,ID,2021-04-25 00:06:38,-4.9408,122.5276,81.97,73,12,2.75
458,Lorengau,PG,2021-04-25 00:06:39,-2.0226,147.2712,82.35,77,33,4.9
459,Maunabo,PR,2021-04-25 00:06:39,18.0072,-65.8993,79.0,79,40,4.0
460,Lobito,AO,2021-04-25 00:06:40,-12.3481,13.5456,80.49,83,95,4.5
461,Rossosh,RU,2021-04-25 00:06:40,51.1209,38.5116,35.02,74,2,14.18
462,Mundo Nuevo,MX,2021-04-25 00:06:40,18.7,-95.5,81.41,75,83,13.11
463,Grootfontein,NA,2021-04-25 00:06:41,-19.5667,18.1167,53.6,62,1,3.44
464,Puerto Colombia,CO,2021-04-25 00:06:41,10.9878,-74.9547,80.6,83,20,13.8
465,Vostok,RU,2021-04-25 00:03:32,46.4856,135.8833,33.39,38,26,11.39
466,Pangnirtung,CA,2021-04-25 00:02:53,66.1451,-65.7125,28.54,82,10,5.19
467,Bandarbeyla,SO,2021-04-25 00:06:42,9.4942,50.8122,82.36,77,36,6.04
468,Sijunjung,ID,2021-04-25 00:06:43,-0.6876,100.9537,71.19,92,92,1.32
469,Groesbeek,NL,2021-04-25 00:06:43,51.7667,5.9167,42.01,75,33,4.61
470,Andenes,NO,2021-04-25 00:06:43,69.3143,16.1194,32.0,80,90,4.61
471,Cheremushskiy,RU,2021-04-25 00:06:44,61.2731,47.2636,43.47,84,78,8.23
472,Shingu,JP,2021-04-25 00:06:44,33.7333,135.9833,62.6,67,40,4.61
473,Talnakh,RU,2021-04-25 00:03:37,69.4865,88.3972,14.27,95,99,9.13
474,Belmonte,BR,2021-04-25 00:06:44,-15.8631,-38.8828,78.8,78,20,8.05
475,Kamaishi,JP,2021-04-25 00:02:43,39.2667,141.8833,51.8,71,75,2.3
476,Dharchula,IN,2021-04-25 00:06:45,29.85,80.5333,56.05,40,33,9.31
477,Pilani,IN,2021-04-25 00:06:45,28.3684,75.6041,71.74,20,0,4.14
478,Salalah,OM,2021-04-25 00:02:41,17.0151,54.0924,82.4,78,40,6.91
479,Ibra,OM,2021-04-25 00:03:54,22.6906,58.5334,76.15,32,4,2.93
480,Mildura,AU,2021-04-25 00:06:46,-34.2,142.15,60.8,63,1,6.91
481,Sudak,UA,2021-04-25 00:06:46,44.85,34.9667,46.29,67,100,7.4
482,Baft,IR,2021-04-25 00:06:47,29.234,56.6057,60.1,40,100,3.42
483,Anadyr,RU,2021-04-25 00:04:14,64.75,177.4833,33.8,86,20,4.47
484,Vila Franca Do Campo,PT,2021-04-25 00:06:47,37.7167,-25.4333,59.0,82,75,14.97
485,Ukiah,US,2021-04-25 00:01:59,39.1502,-123.2078,60.8,41,1,11.5
486,Odweyne,SO,2021-04-25 00:06:48,9.4092,45.064,73.65,67,65,5.61
487,Cap Malheureux,MU,2021-04-25 00:06:48,-19.9842,57.6142,75.99,84,100,7.0
488,Sosnytsya,UA,2021-04-25 00:06:48,51.5239,32.4999,31.26,81,13,8.79
489,Tessalit,ML,2021-04-25 00:02:10,20.1986,1.0114,87.06,7,0,6.29
490,Karema,TZ,2021-04-25 00:06:49,-6.8205,30.4389,69.3,86,56,5.5
491,Marathon,US,2021-04-25 00:06:49,44.9,-89.7668,42.8,61,90,10.36
492,Muravlenko,RU,2021-04-25 00:04:01,63.7898,74.523,32.92,97,100,5.5
493,Terme,TR,2021-04-25 00:06:50,41.2092,36.9739,51.8,82,75,8.05
494,Clyde River,CA,2021-04-25 00:06:50,70.4692,-68.5914,17.6,93,90,3.44
495,Fortuna,US,2021-04-25 00:06:50,40.5982,-124.1573,57.0,50,1,6.91
496,Toamasina,MG,2021-04-25 00:06:51,-18.1667,49.3833,73.4,94,75,4.61
497,Wajir,KE,2021-04-25 00:06:51,1.7471,40.0573,79.27,71,63,12.44
498,Grand Gaube,MU,2021-04-25 00:02:02,-20.0064,57.6608,75.99,84,100,7.0
499,Yumen,CN,2021-04-25 00:05:33,40.2833,97.2,48.52,35,35,6.62
500,Mahon,ES,2021-04-25 00:06:52,39.8885,4.2658,57.2,94,75,9.22
501,Newport,GB,2021-04-25 00:04:11,51.5877,-2.9984,50.0,70,0,8.05
502,Kemijarvi,FI,2021-04-25 00:06:52,66.7131,27.4306,30.22,91,100,10.42
503,Villa De Reyes,MX,2021-04-25 00:06:53,21.8,-100.9333,84.2,5,75,5.75
504,Marsa Matruh,EG,2021-04-25 00:04:43,31.3525,27.2453,64.4,48,0,9.22
505,Wasilla,US,2021-04-25 00:02:09,61.5814,-149.4394,62.6,29,1,6.91
506,Tura,IN,2021-04-25 00:06:53,25.5198,90.2201,73.54,40,66,4.34
507,Kiunga,PG,2021-04-25 00:06:54,-6.1219,141.2906,72.23,97,100,1.9
508,Cerrito,CO,2021-04-25 00:06:54,6.8432,-72.694,71.6,100,40,4.61
509,Grand-Santi,GF,2021-04-25 00:06:55,4.25,-54.3833,73.72,99,100,2.26
510,Monterey,US,2021-04-25 00:06:55,36.2505,-121.2516,66.0,48,100,17.0
511,Wanaka,NZ,2021-04-25 00:06:55,-44.7,169.15,48.99,84,72,1.01
512,Bolnisi,GE,2021-04-25 00:06:56,41.4479,44.5384,55.4,58,0,19.57
513,Naze,JP,2021-04-25 00:03:54,28.3667,129.4833,69.8,68,75,19.57
514,Bulgan,MN,2021-04-25 00:06:56,48.8125,103.5347,32.23,95,100,2.57
515,Mitsamiouli,KM,2021-04-25 00:03:15,-11.3847,43.2844,81.0,74,99,9.98
516,Minot,US,2021-04-25 00:03:38,48.2325,-101.2963,51.8,24,90,6.91
517,Dongsheng,CN,2021-04-25 00:02:54,39.8161,109.9776,45.66,79,100,17.74
518,Vikhorevka,RU,2021-04-25 00:06:57,56.1201,101.1636,30.2,93,40,6.71
519,Palana,RU,2021-04-25 00:06:57,59.1167,159.9667,29.61,98,100,2.26
520,Iracoubo,GF,2021-04-25 00:06:58,5.4802,-53.2011,77.81,87,100,12.8
521,Havre,FR,2021-04-25 00:04:13,49.5833,0.3333,46.4,76,0,13.8
522,Port Hedland,AU,2021-04-25 00:06:58,-20.3167,118.5667,77.0,29,0,9.22
523,Vestmannaeyjar,IS,2021-04-25 00:06:59,63.4427,-20.2734,45.05,86,100,20.71
524,Pontianak,ID,2021-04-25 00:02:35,-0.0333,109.3333,77.0,100,20,3.44
525,Gisborne,NZ,2021-04-25 00:06:59,-38.6533,178.0042,66.0,53,2,3.0
526,Pelym,RU,2021-04-25 00:06:59,61.0108,61.9978,41.23,85,100,5.91
527,Bagalkot,IN,2021-04-25 00:07:00,16.1833,75.7,84.31,45,27,5.86
528,Umm Kaddadah,SD,2021-04-25 00:07:00,13.6017,26.6876,84.97,14,91,17.22
529,Novyy Urengoy,RU,2021-04-25 00:03:31,66.0833,76.6333,30.58,84,100,7.29
530,Novochernorechenskiy,RU,2021-04-25 00:07:01,56.2669,91.0828,32.41,97,98,2.64
531,Baracoa,CU,2021-04-25 00:07:01,20.3467,-74.4958,77.58,82,35,6.53
532,Port-Gentil,GA,2021-04-25 00:07:02,-0.7193,8.7815,80.6,89,75,4.61
